,title,published,tags,comments,likes,dislikes,favourites,views,guest_name,quote,tokens,2_gram,3_gram,page_name,wiki2016,wiki2017,wiki2018,wiki2016_sr,wiki2017_sr,wiki2018_sr,gender,year,month,month_from_start,week_day,Music,Politics,Sport,Performer,Scientist,Critic,Writer,Journalist,Photographer,Police/Military,Artist,Profession
218,INTERVJU: Vilibald Erić - Vučić uništava srpski narod i ne smemo više da ćutimo o tome! (25.06.2017),6/25/2017,"['Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Vilibald Erić', 'Вилибалд Ерић', 'Vilibald Eric', 'Vili Eric', 'Vili Erić', 'Вили Ерић', 'Vucic unistava srpski narod', 'Eric o Vucicu', 'Vilibald Eric o Vucicu', 'Vilibald Eric Vucic', 'Vilibald Eric intervju', 'Vilibald Eric najnovije']",133,656,98,0,86259,Vilibald Erić,Vučić uništava srpski narod i ne smemo više da ćutimo o tome!,"['vučić', 'uništava', 'srpski', 'narod', 'i', 'ne', 'smemo', 'više', 'da', 'ćutimo', 'o', 'tome']","['vučić uništava', 'uništava srpski', 'srpski narod', 'narod i', 'i ne', 'ne smemo', 'smemo više', 'više da', 'da ćutimo', 'ćutimo o', 'o tome']","['vučić uništava srpski', 'uništava srpski narod', 'srpski narod i', 'narod i ne', 'i ne smemo', 'ne smemo više', 'smemo više da', 'više da ćutimo', 'da ćutimo o', 'ćutimo o tome']",Vilibald_Erić,-1,-1,-1,-1,-1,-1,1,2017,6,25,Sunday,0,1,0,0,0,0,0,0,0,0,0,Politics
219,INTERVJU: Roberto Quaglia - 11. septembar je osnovni mit sveta u kome živimo danas! (24.06.2017),6/24/2017,"['Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Roberto Quaglia', 'Roberto Quaglia 11 septembar', 'Roberto Quaglia Holivud', 'Roberto Quaglia pisac', 'Roberto Quaglia intervju', 'Roberto Quaglia najnovije', 'Roberto Quaglia Teheran', 'Roberto Quaglia 11. septembar']",93,255,7,0,20545,Roberto Quaglia,11. septembar je osnovni mit sveta u kome živimo danas!,"['11', 'septembar', 'je', 'osnovni', 'mit', 'sveta', 'u', 'kome', 'živimo', 'danas']","['11 septembar', 'septembar je', 'je osnovni', 'osnovni mit', 'mit sveta', 'sveta u', 'u kome', 'kome živimo', 'živimo danas']","['11 septembar je', 'septembar je osnovni', 'je osnovni mit', 'osnovni mit sveta', 'mit sveta u', 'sveta u kome', 'u kome živimo', 'kome živimo danas']",Roberto_Quaglia,3015,2972,650,-1,-1,-1,1,2017,6,25,Saturday,0,0,0,0,0,0,1,0,0,0,0,Writer
220,INTERVJU: Dejan Anđus - Vučić bi trebalo da bude svestan da će jednom pasti sa vlasti! (23.06.2017),6/23/2017,"['Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Dejan Anđus', 'Dejan Andjus', 'Дејан Анђус', 'Dejan Andjus KCN Sport', 'Dejan Andjus uhapsen', 'Dejan Andjus iznuda', 'Dejan Andjus o Vucicu', 'Dejan Andjus Vucic', 'Dejan Andjus intervju', 'Dejan Andjus najnovije', 'Dejan Andjus BALKAN INFO', 'Marko Jeremic', 'Marko Jeremić', 'Марко Јеремић']",278,657,474,0,156281,Dejan Anđus,Vučić bi trebalo da bude svestan da će jednom pasti sa vlasti!,"['vučić', 'bi', 'trebalo', 'da', 'bude', 'svestan', 'da', 'će', 'jednom', 'pasti', 'sa', 'vlasti']","['vučić bi', 'bi trebalo', 'trebalo da', 'da bude', 'bude svestan', 'svestan da', 'da će', 'će jednom', 'jednom pasti', 'pasti sa', 'sa vlasti']","['vučić bi trebalo', 'bi trebalo da', 'trebalo da bude', 'da bude svestan', 'bude svestan da', 'svestan da će', 'da će jednom', 'će jednom pasti', 'jednom pasti sa', 'pasti sa vlasti']",Dejan_Anđus,-1,-1,-1,-1,-1,-1,1,2017,6,25,Friday,0,1,0,0,0,1,0,1,0,0,0,Journalist
221,INTERVJU: Džo Bagerista - Razočarao sam se u 5. oktobar i u političare iz DOS-a! (22.06.2017),6/22/2017,"['Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Džo Bagerista', 'Џо Багериста', 'Dzo Bagerista', 'Dzo Bager', 'Ljubisa Djokic', 'Peti oktobar i rusenje Milosevica', 'Kako je pao Milosevic', 'Peti oktobar', 'Dzo Bagerista peti oktobar', 'Dzo Bagerista 5. oktobar', 'Љубиша Ђокић', 'Ljubiša Đokić']",97,150,104,0,20626,Džo Bagerista,Razočarao sam se u 5. oktobar i u političare iz DOS-a!,"['razočarao', 'sam', 'se', 'u', '5', 'oktobar', 'i', 'u', 'političare', 'iz', 'dosa']","['razočarao sam', 'sam se', 'se u', 'u 5', '5 oktobar', 'oktobar i', 'i u', 'u političare', 'političare iz', 'iz dosa']","['razočarao sam se', 'sam se u', 'se u 5', 'u 5 oktobar', '5 oktobar i', 'oktobar i u', 'i u političare', 'u političare iz', 'političare iz dosa']",Džo_Bagerista,-1,-1,-1,-1,-1,-1,1,2017,6,25,Thursday,0,0,0,1,0,0,0,0,0,0,0,Performer
222,INTERVJU: Boško Obradović - Lažne patriote se odriču srpskog nacionalnog identiteta! (21.06.2017),6/21/2017,"['Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Boško Obradović', 'Бошко Обрадовић', 'Bosko Obradovic', 'Srpski pokret Dveri', 'Bosko DVERI', 'Bosko Obradovic Intervju', 'Bosko Obradovic najnovije', 'Bosko Obradovic 2016', 'Bosko Obradovic Republika Srpska', 'Bosko Obradovic referendum', 'Bosko Obradovic Cilj moje politike']",435,739,132,0,49293,Boško Obradović,Lažne patriote se odriču srpskog nacionalnog identiteta!,"['lažne', 'patriote', 'se', 'odriču', 'srpskog', 'nacionalnog', 'identiteta']","['lažne patriote', 'patriote se', 'se odriču', 'odriču srpskog', 'srpskog nacionalnog', 'nacionalnog identiteta']","['lažne patriote se', 'patriote se odriču', 'se odriču srpskog', 'odriču srpskog nacionalnog', 'srpskog nacionalnog identiteta']",Boško_Obradović,6430,14549,3146,2,2,-1,1,2017,6,25,Wednesday,0,1,0,0,0,0,0,0,0,0,0,Politics
223,INTERVJU: Damir Nikšić - Jugoslaviju su srušile velike sile da bi nam oteli tržišta! (20.06.2017),6/20/2017,"['Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Damir Nikšić', 'Damir Niksic', 'Дамир Никшић', 'Damir Niksic intervju', 'Damir Niksic najnovije', 'Damir Niksic Globalno', 'Damir Niksic Sarajevo', 'Damir Niksic stand up', 'idi bolan umij se']",180,336,67,0,32335,Damir Nikšić,Jugoslaviju su srušile velike sile da bi nam oteli tržišta!,"['jugoslaviju', 'su', 'srušile', 'velike', 'sile', 'da', 'bi', 'nam', 'oteli', 'tržišta']","['jugoslaviju su', 'su srušile', 'srušile velike', 'velike sile', 'sile da', 'da bi', 'bi nam', 'nam oteli', 'oteli tržišta']","['jugoslaviju su srušile', 'su srušile velike', 'srušile velike sile', 'velike sile da', 'sile da bi', 'da bi nam', 'bi nam oteli', 'nam oteli tržišta']",Damir_Nikšić,4667,4177,994,-1,-1,-1,1,2017,6,25,Tuesday,0,0,0,1,0,0,0,0,0,0,1,Artist
224,"INTERVJU: Miroljub Petrović - Srpski narod propada, jer ne poštujemo porodicu i brak! (18.06.2017)",6/18/2017,"['Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Miroljub Petrović', 'Miroljub Petrovic', 'Мирољуб Петровић', 'Ko vlada Srbijom', 'Ko vlada Svetom', 'Miroljub Petrovic Svet je na ivici novog rata', 'Miroljub Petrovic 2015', 'Miroljub Petrovic 2016', 'Miroljub Petrovic intervju', 'Miroljub Petrovic najnovije', 'Miroljub Petrovic Balkan INFO', 'Ides pod mac bato']",1032,2888,936,0,323779,Miroljub Petrović,"Srpski narod propada, jer ne poštujemo porodicu i brak!","['srpski', 'narod', 'propada', 'jer', 'ne', 'poštujemo', 'porodicu', 'i', 'brak']","['srpski narod', 'narod propada', 'propada jer', 'jer ne', 'ne poštujemo', 'poštujemo porodicu', 'porodicu i', 'i brak']","['srpski narod propada', 'narod propada jer', 'propada jer ne', 'jer ne poštujemo', 'ne poštujemo porodicu', 'poštujemo porodicu i', 'porodicu i brak']",Miroljub_Petrović,-1,-1,-1,135,195,28,1,2017,6,25,Sunday,0,0,0,0,1,1,0,0,0,0,0,Scientist
225,INTERVJU: Mila Alečković - Vladari iz senke i oligarhija okupiraju narode širom sveta! (17.06.2017),6/17/2017,"['Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Mila Alečković', 'Mila Aleckovic', 'Мила Алечковић', 'Mila Aleckovic BALKAN INFO', 'Mila Aleckovic Intervju', 'Mila Aleckovic 5 oktobar', 'Prof dr Mila Aleckovic', 'Mila Aleckovic najnovije', 'Mila Aleckovic 2016', 'Mila Aleckovic intervju sa Tesom']",188,592,124,0,59130,Mila Alečković,Vladari iz senke i oligarhija okupiraju narode širom sveta!,"['vladari', 'iz', 'senke', 'i', 'oligarhija', 'okupiraju', 'narode', 'širom', 'sveta']","['vladari iz', 'iz senke', 'senke i', 'i oligarhija', 'oligarhija okupiraju', 'okupiraju narode', 'narode širom', 'širom sveta']","['vladari iz senke', 'iz senke i', 'senke i oligarhija', 'i oligarhija okupiraju', 'oligarhija okupiraju narode', 'okupiraju narode širom', 'narode širom sveta']",Mila_Alečković,-1,-1,-1,-1,-1,-1,0,2017,6,25,Saturday,0,0,0,0,1,0,0,0,0,0,0,Scientist
226,INTERVJU: Čedomir Antić - Srbima žele da nametnu krivicu za rat i raspad Jugoslavije! (16.06.2017),6/16/2017,"['Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Čedomir Antić', 'Чедомир Антић', 'Cedomir Antic', 'Чеда Антић', 'Čeda Antić', 'Ceda Antic', 'Cedomir Antic intervju', 'Cedomir Antic istoricar', 'Cedomir Antic najnovije', 'Marko Jeremic', 'Марко Јеремић', 'Marko Jeremić']",77,233,64,0,28473,Čedomir Antić,Srbima žele da nametnu krivicu za rat i raspad Jugoslavije!,"['srbima', 'žele', 'da', 'nametnu', 'krivicu', 'za', 'rat', 'i', 'raspad', 'jugoslavije']","['srbima žele', 'žele da', 'da nametnu', 'nametnu krivicu', 'krivicu za', 'za rat', 'rat i', 'i raspad', 'raspad jugoslavije']","['srbima žele da', 'žele da nametnu', 'da nametnu krivicu', 'nametnu krivicu za', 'krivicu za rat', 'za rat i', 'rat i raspad', 'i raspad jugoslavije']",Čedomir_Antić,4699,5406,1001,-1,-1,-1,1,2017,6,25,Friday,0,0,0,0,1,0,0,0,0,0,0,Scientist
227,INTERVJU: Dragan Petrović - Vučić će odgovarati pred Bogom i pred budućim pokolenjima! (15.06.2017),6/15/2017,"['Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Dragan Petrović', 'Dragan Petrovic', 'Драган Петровић', 'Dragan Petrovic Geopolitika', 'Dragan Petrovic 2016', 'Dragan Petrovic Intervju', 'Dragan Petrovic najnovije', 'Dragan Petrovic Vucic', 'Toni Bler kao savetnik Vucica', 'Dragan Petrovic BALKAN INFO', 'Dragan Petrovic Cirilica', 'Dragan Petrovic Vucicev rezim', 'Dragan Petrovic 2017']",213,871,74,0,71145,Dragan Petrović,Vučić će odgovarati pred Bogom i pred budućim pokolenjima!,"['vučić', 'će', 'odgovarati', 'pred', 'bogom', 'i', 'pred', 'budućim', 'pokolenjima']","['vučić će', 'će odgovarati', 'odgovarati pred', 'pred bogom', 'bogom i', 'i pred', 'pred budućim', 'budućim pokolenjima']","['vučić će odgovarati', 'će odgovarati pred', 'odgovarati pred bogom', 'pred bogom i', 'bogom i pred', 'i pred budućim', 'pred budućim pokolenjima']",Dragan_Petrović,-1,483,754,3,3,-1,1,2017,6,25,Thursday,0,0,0,0,0,1,1,0,0,0,0,Critic
228,INTERVJU: Miloslav Samardžić - Komunisti su bili najveći zločinci i ubice u ratu! (14.06.2017),6/14/2017,"['Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Miloslav Samardzic', 'Miloslav Samardžić', 'Милослав Самарџић', 'Miloslav Samardzic Intervju', 'Miloslav Samardzic najnovije', 'Miloslav Samardzic 2016', 'Miloslav Samardzic Cetnici', 'Draza nije bio izdajnik', 'Istina o cetnicima', 'Istina o partizanima', 'Istina o Drazi', 'Istina o Titu', 'Miloslav Samardzic Draza Mihailovic', 'Dragoljub Mihailovic', 'Draza Mihailovic', 'djeneral Draza', 'General Draza']",231,534,104,0,41442,Miloslav Samardžić,Komunisti su bili najveći zločinci i ubice u ratu!,"['komunisti', 'su', 'bili', 'najveći', 'zločinci', 'i', 'ubice', 'u', 'ratu']","['komunisti su', 'su bili', 'bili najveći', 'najveći zločinci', 'zločinci i', 'i ubice', 'ubice u', 'u ratu']","['komunisti su bili', 'su bili najveći', 'bili najveći zločinci', 'najveći zločinci i', 'zločinci i ubice', 'i ubice u', 'ubice u ratu']",Miloslav_Samardžić,-1,-1,-1,11,36,-1,1,2017,6,25,Wednesday,0,0,0,0,1,0,1,0,0,0,0,Scientist
229,INTERVJU: Feđa Dimović - Vučić je lažov koji je de facto priznao nezavisnost Kosova! (12.06.2017),6/12/2017,"['Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Feđa Dimović', 'Beogradski sindikat', 'Beogradski Sindikat', 'Beogradski sindikat Sistem te laze', 'Beogradski sindikat Kasno je', 'Beogradski sindikat Balada disidenta', 'Београдски синдикат', 'Beogradski Sindikat Alal vera', 'Beogradski sindikat Welcome to Srbija', 'Beogradski sindikat Poroci Beograda', 'Fedja Dimovic', 'Феђа Димовић']",243,1439,103,0,136229,Feđa Dimović,Vučić je lažov koji je de facto priznao nezavisnost Kosova!,"['vučić', 'je', 'lažov', 'koji', 'je', 'de', 'facto', 'priznao', 'nezavisnost', 'kosova']","['vučić je', 'je lažov', 'lažov koji', 'koji je', 'je de', 'de facto', 'facto priznao', 'priznao nezavisnost', 'nezavisnost kosova']","['vučić je lažov', 'je lažov koji', 'lažov koji je', 'koji je de', 'je de facto', 'de facto priznao', 'facto priznao nezavisnost', 'priznao nezavisnost kosova']",Feđa_Dimović,-1,-1,-1,-1,-1,-1,1,2017,6,25,Monday,1,0,0,1,0,0,0,0,0,0,0,Music
230,INTERVJU: Dragan Marković - Migranti imaju cilj da potpuno unište Srbiju i Evropu! (11.06.2017),6/11/2017,"['Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Dragan Marković', 'Legija stranaca', 'Драган Марковић', 'Dragan Markovic', 'Biseri Legionar', 'Dragan Markovic intervju', 'Dragan Markovic Pariz', 'Dragan Markovic najnovije', 'Dragan Markovic Legija Stranaca', 'Vanja Bulic Legionar', 'Legionar Srbin', 'Legija Stranaca Legionar']",187,358,71,0,39596,Dragan Marković,Migranti imaju cilj da potpuno unište Srbiju i Evropu!,"['migranti', 'imaju', 'cilj', 'da', 'potpuno', 'unište', 'srbiju', 'i', 'evropu']","['migranti imaju', 'imaju cilj', 'cilj da', 'da potpuno', 'potpuno unište', 'unište srbiju', 'srbiju i', 'i evropu']","['migranti imaju cilj', 'imaju cilj da', 'cilj da potpuno', 'da potpuno unište', 'potpuno unište srbiju', 'unište srbiju i', 'srbiju i evropu']",Dragan_Marković,3909,4425,1340,31,19,2,1,2017,6,25,Sunday,0,0,0,0,0,0,0,0,0,1,0,Police/Military
231,INTERVJU: Jovica Krtinić - Genetika potpuno razotkriva mnoge mitove naše istorije! (10.06.2017),6/10/2017,"['Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Jovica Krtinić', 'Јовица Кртинић', 'Jovica Krtinic', 'Jovica Krtinic intervju', 'Jovica Krtinic najnovije', 'Jovica Krtinic Genetika', 'Jovica Krtinic Poreklo', 'Jovica Krtinic 2017']",340,231,69,0,29442,Jovica Krtinić,Genetika potpuno razotkriva mnoge mitove naše istorije!,"['genetika', 'potpuno', 'razotkriva', 'mnoge', 'mitove', 'naše', 'istorije']","['genetika potpuno', 'potpuno razotkriva', 'razotkriva mnoge', 'mnoge mitove', 'mitove naše', 'naše istorije']","['genetika potpuno razotkriva', 'potpuno razotkriva mnoge', 'razotkriva mnoge mitove', 'mnoge mitove naše', 'mitove naše istorije']",Jovica_Krtinić,-1,-1,-1,-1,-1,-1,1,2017,6,25,Saturday,0,0,0,0,1,0,0,0,0,0,0,Scientist
232,INTERVJU: Domagoj Margetić - Političari su iskoristili dogovoreni rat za pljačku države (09.06.2017),6/9/2017,"['Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Domagoj Margetić', 'Домагој Маргетић', 'Domagoj Margetic', 'Domagoj Margetic intervju', 'Domagoj Margetic najnovije', 'Domagoj Margetic Kiparske milijarde', 'Dogovoreni rat', 'Domagoj Margetic Pljacka', 'Domagoj Margetic Mladjan Dinkic']",129,426,29,0,42221,Domagoj Margetić,Političari su iskoristili dogovoreni rat za pljačku države,"['političari', 'su', 'iskoristili', 'dogovoreni', 'rat', 'za', 'pljačku', 'države']","['političari su', 'su iskoristili', 'iskoristili dogovoreni', 'dogovoreni rat', 'rat za', 'za pljačku', 'pljačku države']","['političari su iskoristili', 'su iskoristili dogovoreni', 'iskoristili dogovoreni rat', 'dogovoreni rat za', 'rat za pljačku', 'za pljačku države']",Domagoj_Margetić,-1,-1,-1,2340,2022,339,1,2017,6,25,Friday,0,0,0,0,0,0,0,1,0,0,0,Journalist
233,INTERVJU: Zmago Jelinčić - Homoseksualci su najjači lobi u vrhu evropske politike! (07.06.2017),6/7/2017,"['Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Zmago Jelinčič Plemeniti', 'Змаго Јелинчић', 'Zmago Jelincic', 'Zmago Plemeniti', 'Zmago Jelincic Intervju', 'Zmago Jelincic Interview', 'Zmago Jelincic Balkan INFO', 'Zmago Jelincic Azilanti', 'Zmago Jelinčić', 'Zmago Jelincic Jugoslavija', 'Zmago Jelincic najnovije', 'Zmago Jelincic pederi']",193,494,37,0,38226,Zmago Jelinčić,Homoseksualci su najjači lobi u vrhu evropske politike!,"['homoseksualci', 'su', 'najjači', 'lobi', 'u', 'vrhu', 'evropske', 'politike']","['homoseksualci su', 'su najjači', 'najjači lobi', 'lobi u', 'u vrhu', 'vrhu evropske', 'evropske politike']","['homoseksualci su najjači', 'su najjači lobi', 'najjači lobi u', 'lobi u vrhu', 'u vrhu evropske', 'vrhu evropske politike']",Zmago_Jelinčić,-1,-1,-1,-1,-1,-1,1,2017,6,25,Wednesday,0,1,0,0,0,0,1,0,0,0,0,Politics
234,INTERVJU: Slaviša K. Miljković - Ku*ac kao tvorac i ploditelj je vrhovni Bog svih Srba! (06.06.2017),6/6/2017,"['Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Slavisa Miljkovic', 'Славиша Миљковић', 'Slaviša Miljković', 'Slavisa K. Miljkovic', 'Славиша К. Миљковић', 'Slaviša K. Miljković', 'Slavisa Miljkovic intervju', 'Slavisa Miljkovic najnovije', 'Slavisa Miljkovic 2017']",451,644,285,0,83521,Slaviša K. Miljković,Ku*ac kao tvorac i ploditelj je vrhovni Bog svih Srba!,"['kuac', 'kao', 'tvorac', 'i', 'ploditelj', 'je', 'vrhovni', 'bog', 'svih', 'srba']","['kuac kao', 'kao tvorac', 'tvorac i', 'i ploditelj', 'ploditelj je', 'je vrhovni', 'vrhovni bog', 'bog svih', 'svih srba']","['kuac kao tvorac', 'kao tvorac i', 'tvorac i ploditelj', 'i ploditelj je', 'ploditelj je vrhovni', 'je vrhovni bog', 'vrhovni bog svih', 'bog svih srba']",Slaviša_K._Miljković,-1,-1,-1,-1,-1,-1,1,2017,6,25,Tuesday,0,0,0,0,1,0,0,0,0,0,0,Scientist
235,INTERVJU: Marko Milačić - Građanska neposlušnost će srušiti strah i probuditi slobodu! (05.06.2017),6/5/2017,"['Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Marko Jeremic', 'Марко Јеремић', 'Marko Jeremić', 'Marko Milacic', 'Marko Milačić', 'Марко Милачић', 'Marko Milacic Otpor beznadju', 'Marko Milačić Otpor beznađu', 'Marko Milačić intervju', 'Marko Milačić najnovije', 'Marko Milačić Građanska neposlušnost']",136,413,24,0,28529,Marko Milačić,Građanska neposlušnost će srušiti strah i probuditi slobodu!,"['građanska', 'neposlušnost', 'će', 'srušiti', 'strah', 'i', 'probuditi', 'slobodu']","['građanska neposlušnost', 'neposlušnost će', 'će srušiti', 'srušiti strah', 'strah i', 'i probuditi', 'probuditi slobodu']","['građanska neposlušnost će', 'neposlušnost će srušiti', 'će srušiti strah', 'srušiti strah i', 'strah i probuditi', 'i probuditi slobodu']",Marko_Milačić,-1,-1,-1,-1,-1,-1,1,2017,6,25,Monday,0,1,0,0,0,0,0,0,0,0,0,Politics
236,INTERVJU: Aleksandar Đenić - Revolucija će dovesti do kraha imperijalističkog sistema! (04.06.2017),6/4/2017,"['Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Aleksandar Đenić', 'Aleksandar Djenic', 'Александар Ђенић', 'Aleksandar Djenic SKOJ', 'Savez komunističke omladine Jugoslavije', 'Josip Broz Tito', 'Aleksandar Djenic intervju', 'Aleksandar Djenic najnovije', 'Aleksandar Djenic Revolucija', 'Vukasin Nedeljkovic', 'Вукашин Недељковић', 'Vukašin Nedeljković']",227,107,191,0,14086,Aleksandar Đenić,Revolucija će dovesti do kraha imperijalističkog sistema!,"['revolucija', 'će', 'dovesti', 'do', 'kraha', 'imperijalističkog', 'sistema']","['revolucija će', 'će dovesti', 'dovesti do', 'do kraha', 'kraha imperijalističkog', 'imperijalističkog sistema']","['revolucija će dovesti', 'će dovesti do', 'dovesti do kraha', 'do kraha imperijalističkog', 'kraha imperijalističkog sistema']",Aleksandar_Đenić,-1,-1,-1,-1,-1,-1,1,2017,6,25,Sunday,0,1,0,0,0,0,0,0,0,0,0,Politics
237,INTERVJU: Radomir Počuča - Vučić je tiranin koji se ne plaši ni Boga ni naroda! (02.06.2017),6/2/2017,"['Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Radomir Pocuca', 'Radomir Počuča', 'Радомир Почуча', 'Radomir Pocuca intervju', 'Radomir Pocuca najnovije', 'Radomir Pocuca o ratu u Ukrajini', 'Radomir Pocuca Novorusija', 'Radomir Pocuca Rusija', 'Radomir Pocuca 2016', 'Radomir Pocuca o Vucicu', 'Radomir Pocuca Vucic']",249,628,519,0,106870,Radomir Počuča,Vučić je tiranin koji se ne plaši ni Boga ni naroda!,"['vučić', 'je', 'tiranin', 'koji', 'se', 'ne', 'plaši', 'ni', 'boga', 'ni', 'naroda']","['vučić je', 'je tiranin', 'tiranin koji', 'koji se', 'se ne', 'ne plaši', 'plaši ni', 'ni boga', 'boga ni', 'ni naroda']","['vučić je tiranin', 'je tiranin koji', 'tiranin koji se', 'koji se ne', 'se ne plaši', 'ne plaši ni', 'plaši ni boga', 'ni boga ni', 'boga ni naroda']",Radomir_Počuča,-1,-1,-1,-1,-1,-1,1,2017,6,25,Friday,0,0,0,0,0,0,0,1,0,1,0,Police/Military
238,INTERVJU: Dušan Dunđer - Vučić želi da uvede sankcije Rusiji i da prizna Kosovo! (30.05.2017),5/30/2017,"['Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Dušan Dunđer', 'Душан Дунђер', 'Dusan Dundjer', 'Srbija u procesu', 'Srbija u procesu Milan Vidojevic', 'Србија у процесу', 'Србија у процесу Милан Видојевић', 'Dusan Dundjer Srbija u procesu', 'Dusan Dundjer intervju', 'Dusan Dundjer najnovije', 'Dusan Dundjer Vucic', 'Vucic zeli da uvede sankcije Rusiji']",378,1196,137,0,120007,Dušan Dunđer,Vučić želi da uvede sankcije Rusiji i da prizna Kosovo!,"['vučić', 'želi', 'da', 'uvede', 'sankcije', 'rusiji', 'i', 'da', 'prizna', 'kosovo']","['vučić želi', 'želi da', 'da uvede', 'uvede sankcije', 'sankcije rusiji', 'rusiji i', 'i da', 'da prizna', 'prizna kosovo']","['vučić želi da', 'želi da uvede', 'da uvede sankcije', 'uvede sankcije rusiji', 'sankcije rusiji i', 'rusiji i da', 'i da prizna', 'da prizna kosovo']",Dušan_Dunđer,-1,-1,-1,-1,-1,-1,1,2017,5,24,Tuesday,0,0,0,0,1,1,0,0,0,0,0,Scientist
239,"INTERVJU: Jugoslav Petrušić - U vazduhu se oseća miris baruta, sprema se novi rat! (28.05.2017)",5/28/2017,"['Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Jugoslav Petrusic', 'Jugoslav Petrušić', 'Југослав Петрушић', 'Југослав Петрушић Доминик', 'Jugoslav Petrusic Dominik', 'Jugoslav Petrusic intervju 2016', 'Jugoslav Petrusic najnovije 2016', 'Jugoslav Petrusic intervju najnovije', 'Jugoslav Petrusic Rusenje Jugoslavije', 'Jugoslav Petrusic Goli zivot', 'Jugoslav Petrusic Maric', 'Jugiliks', 'Jugoslav Petrusic Srbija']",350,1346,180,0,216269,Jugoslav Petrušić,"U vazduhu se oseća miris baruta, sprema se novi rat!","['u', 'vazduhu', 'se', 'oseća', 'miris', 'baruta', 'sprema', 'se', 'novi', 'rat']","['u vazduhu', 'vazduhu se', 'se oseća', 'oseća miris', 'miris baruta', 'baruta sprema', 'sprema se', 'se novi', 'novi rat']","['u vazduhu se', 'vazduhu se oseća', 'se oseća miris', 'oseća miris baruta', 'miris baruta sprema', 'baruta sprema se', 'sprema se novi', 'se novi rat']",Jugoslav_Petrušić,-1,-1,-1,-1,-1,-1,1,2017,5,24,Sunday,0,0,0,0,0,0,0,0,0,1,0,Police/Military
